pattern_count = 1; pattern_len = 3; net_len = 5; min_time = 1; max_time = 3; average_time = 1; 
pattern_count = 1; pattern_len = 48; net_len = 133; min_time = 19854; max_time = 32470; average_time = 26371; 
pattern_count = 1; pattern_len = 48; net_len = 138; min_time = 23503; max_time = 39547; average_time = 32339; 
pattern_count = 1; pattern_len = 48; net_len = 143; min_time = 25128; max_time = 39422; average_time = 31763; 
pattern_count = 1; pattern_len = 48; net_len = 148; min_time = 28680; max_time = 43712; average_time = 36694; 
pattern_count = 1; pattern_len = 48; net_len = 153; min_time = 32172; max_time = 49715; average_time = 40109; 
pattern_count = 1; pattern_len = 48; net_len = 158; min_time = 28399; max_time = 50335; average_time = 41996; 
pattern_count = 1; pattern_len = 48; net_len = 163; min_time = 34857; max_time = 52987; average_time = 42318; 
pattern_count = 1; pattern_len = 48; net_len = 168; min_time = 33176; max_time = 64520; average_time = 45363; 
pattern_count = 1; pattern_len = 48; net_len = 173; min_time = 36193; max_time = 53549; average_time = 44866; 
pattern_count = 1; pattern_len = 48; net_len = 178; min_time = 42842; max_time = 58173; average_time = 49857; 
pattern_count = 1; pattern_len = 48; net_len = 183; min_time = 42239; max_time = 65776; average_time = 51177; 
pattern_count = 1; pattern_len = 48; net_len = 188; min_time = 47168; max_time = 70002; average_time = 57030; 
pattern_count = 1; pattern_len = 48; net_len = 193; min_time = 50750; max_time = 67714; average_time = 56929; 
pattern_count = 1; pattern_len = 48; net_len = 198; min_time = 54695; max_time = 75942; average_time = 63879; 

pattern_count = 1; pattern_len = 51; net_len = 51; min_time = 3256; max_time = 8603; average_time = 5597; 
pattern_count = 1; pattern_len = 51; net_len = 56; min_time = 5428; max_time = 10854; average_time = 7058; 
pattern_count = 1; pattern_len = 51; net_len = 61; min_time = 6551; max_time = 11856; average_time = 9231; 
pattern_count = 1; pattern_len = 51; net_len = 66; min_time = 6793; max_time = 12249; average_time = 9423; 
pattern_count = 1; pattern_len = 51; net_len = 71; min_time = 7162; max_time = 12083; average_time = 10205; 
pattern_count = 1; pattern_len = 51; net_len = 76; min_time = 9402; max_time = 12733; average_time = 11448; 
pattern_count = 1; pattern_len = 51; net_len = 81; min_time = 9826; max_time = 18156; average_time = 12861; 
pattern_count = 1; pattern_len = 51; net_len = 86; min_time = 12661; max_time = 17762; average_time = 14702; 
pattern_count = 1; pattern_len = 51; net_len = 91; min_time = 11947; max_time = 17967; average_time = 15202; 
pattern_count = 1; pattern_len = 51; net_len = 96; min_time = 13012; max_time = 19587; average_time = 16475; 
pattern_count = 1; pattern_len = 51; net_len = 101; min_time = 14532; max_time = 24586; average_time = 19711; 
pattern_count = 1; pattern_len = 51; net_len = 106; min_time = 14844; max_time = 28363; average_time = 20263; 
pattern_count = 1; pattern_len = 51; net_len = 111; min_time = 16358; max_time = 28283; average_time = 22155; 
pattern_count = 1; pattern_len = 51; net_len = 116; min_time = 23105; max_time = 31620; average_time = 26407; 
pattern_count = 1; pattern_len = 51; net_len = 121; min_time = 22487; max_time = 32667; average_time = 27182; 
pattern_count = 1; pattern_len = 51; net_len = 126; min_time = 24633; max_time = 34998; average_time = 29869; 
pattern_count = 1; pattern_len = 51; net_len = 131; min_time = 26308; max_time = 38418; average_time = 31072; 
pattern_count = 1; pattern_len = 51; net_len = 136; min_time = 30665; max_time = 44654; average_time = 35329; 
pattern_count = 1; pattern_len = 51; net_len = 141; min_time = 26819; max_time = 40640; average_time = 34766; 
pattern_count = 1; pattern_len = 51; net_len = 146; min_time = 30068; max_time = 51658; average_time = 39453; 
pattern_count = 1; pattern_len = 51; net_len = 151; min_time = 33187; max_time = 47635; average_time = 41926; 
pattern_count = 1; pattern_len = 51; net_len = 156; min_time = 40635; max_time = 54338; average_time = 47833; 
pattern_count = 1; pattern_len = 51; net_len = 161; min_time = 38890; max_time = 60597; average_time = 49193; 
pattern_count = 1; pattern_len = 51; net_len = 166; min_time = 41505; max_time = 62810; average_time = 50303; 
pattern_count = 1; pattern_len = 51; net_len = 171; min_time = 38715; max_time = 66774; average_time = 55166; 
pattern_count = 1; pattern_len = 51; net_len = 176; min_time = 44347; max_time = 70014; average_time = 59528; 
pattern_count = 1; pattern_len = 51; net_len = 181; min_time = 45623; max_time = 67006; average_time = 57261; 
pattern_count = 1; pattern_len = 51; net_len = 186; min_time = 52949; max_time = 81428; average_time = 64949; 
pattern_count = 1; pattern_len = 51; net_len = 191; min_time = 55768; max_time = 79848; average_time = 69614; 
pattern_count = 1; pattern_len = 51; net_len = 196; min_time = 57899; max_time = 80955; average_time = 68960; 

pattern_count = 1; pattern_len = 54; net_len = 54; min_time = 6538; max_time = 11051; average_time = 8661; 
pattern_count = 1; pattern_len = 54; net_len = 59; min_time = 7547; max_time = 11868; average_time = 9295; 
pattern_count = 1; pattern_len = 54; net_len = 64; min_time = 7746; max_time = 12354; average_time = 9964; 
pattern_count = 1; pattern_len = 54; net_len = 69; min_time = 9770; max_time = 21349; average_time = 14578; 
pattern_count = 1; pattern_len = 54; net_len = 74; min_time = 11649; max_time = 21426; average_time = 15928; 
pattern_count = 1; pattern_len = 54; net_len = 79; min_time = 11893; max_time = 21180; average_time = 14681; 
pattern_count = 1; pattern_len = 54; net_len = 84; min_time = 11940; max_time = 21793; average_time = 16122; 
pattern_count = 1; pattern_len = 54; net_len = 89; min_time = 14134; max_time = 22002; average_time = 17232; 
pattern_count = 1; pattern_len = 54; net_len = 94; min_time = 17113; max_time = 27405; average_time = 21461; 
pattern_count = 1; pattern_len = 54; net_len = 99; min_time = 16863; max_time = 24053; average_time = 20613; 
pattern_count = 1; pattern_len = 54; net_len = 104; min_time = 19223; max_time = 34347; average_time = 26839; 
pattern_count = 1; pattern_len = 54; net_len = 109; min_time = 19206; max_time = 36610; average_time = 27460; 
pattern_count = 1; pattern_len = 54; net_len = 114; min_time = 21570; max_time = 35958; average_time = 28631; 
pattern_count = 1; pattern_len = 54; net_len = 119; min_time = 26714; max_time = 38187; average_time = 32368; 
pattern_count = 1; pattern_len = 54; net_len = 124; min_time = 26014; max_time = 44049; average_time = 34320; 
pattern_count = 1; pattern_len = 54; net_len = 129; min_time = 28083; max_time = 41852; average_time = 36163; 
pattern_count = 1; pattern_len = 54; net_len = 134; min_time = 29698; max_time = 41052; average_time = 35357; 
pattern_count = 1; pattern_len = 54; net_len = 139; min_time = 28393; max_time = 46840; average_time = 39571; 
pattern_count = 1; pattern_len = 54; net_len = 144; min_time = 34145; max_time = 53837; average_time = 44034; 
pattern_count = 1; pattern_len = 54; net_len = 149; min_time = 38944; max_time = 57558; average_time = 49347; 
pattern_count = 1; pattern_len = 54; net_len = 154; min_time = 36826; max_time = 59943; average_time = 49332; 
pattern_count = 1; pattern_len = 54; net_len = 159; min_time = 46657; max_time = 61750; average_time = 54535; 
pattern_count = 1; pattern_len = 54; net_len = 164; min_time = 41989; max_time = 77791; average_time = 58790; 
pattern_count = 1; pattern_len = 54; net_len = 169; min_time = 41026; max_time = 68792; average_time = 56325; 
